TypeDoc	TypeJP	Depart	DateRetour	Chalut	Casier	Nasse	Pots	tremail tremail	Turlutte	qseqdebut	qseqfin	Date Jour	NPage	Esp1	Esp2	Esp3	Esp4	Esp5	Esp6	Esp7	Esp8	Esp9	Esp10	Esp11	Esp12	Esp13	Esp14	Esp15	Esp16	PREFIXE
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	17/11/2016	23/11/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST452	CRUST453	17/11/2016	CRUST452	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	18/11/2016	CRUST452	0.0	0.0	0.0	0.0	0.0	171.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	19/11/2016	CRUST452	0.0	0.0	0.0	0.0	0.0	190.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	20/11/2016	CRUST452	0.0	0.0	0.0	0.0	0.0	874.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	21/11/2016	CRUST452	0.0	0.0	0.0	0.0	0.0	684.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	22/11/2016	CRUST453	0.0	0.0	0.0	0.0	0.0	570.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	23/11/2016	CRUST453	0.0	0.0	0.0	0.0	0.0	600.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	18/11/2016	21/11/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST601	CRUST601	18/11/2016	CRUST601	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	19/11/2016	CRUST601	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	20/11/2016	CRUST601	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	21/11/2016	CRUST601	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	12/12/2016	14/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST3602	CRUST3602	12/12/2016	CRUST3602	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	13/12/2016	CRUST3602	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	14/12/2016	CRUST3602	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	12/12/2016	15/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST3704	CRUST3704	12/12/2016	CRUST3704	0.0	0.0	0.0	0.0	0.0	220.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	13/12/2016	CRUST3704	0.0	0.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	14/12/2016	CRUST3704	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	15/12/2016	CRUST3704	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	13/12/2016	17/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST605	CRUST605	13/12/2016	CRUST605	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	14/12/2016	CRUST605	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	15/12/2016	CRUST605	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	16/12/2016	CRUST605	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	17/12/2016	CRUST605	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	11/12/2016	15/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST3954	CRUST3954	11/12/2016	CRUST3954	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	12/12/2016	CRUST3954	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	13/12/2016	CRUST3954	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	14/12/2016	CRUST3954	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	15/12/2016	CRUST3954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	28/11/2016	13/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST4051	CRUST4054	28/11/2016	CRUST4051	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	29/11/2016	CRUST4051	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	30/11/2016	CRUST4051	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	01/12/2016	CRUST4051	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	02/12/2016	CRUST4051	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	03/12/2016	CRUST4052	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	04/12/2016	CRUST4052	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	05/12/2016	CRUST4052	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	06/12/2016	CRUST4052	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	07/12/2016	CRUST4052	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	08/12/2016	CRUST4053	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	09/12/2016	CRUST4053	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	10/12/2016	CRUST4053	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	11/12/2016	CRUST4053	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	12/12/2016	CRUST4053	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	13/12/2016	CRUST4054	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	12/12/2016	16/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST3655	CRUST3655	12/12/2016	CRUST3655	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	13/12/2016	CRUST3655	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	14/12/2016	CRUST3655	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	15/12/2016	CRUST3655	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	16/12/2016	CRUST3655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	05/12/2016	13/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST655	CRUST656	05/12/2016	CRUST655	0.0	0.0	0.0	0.0	0.0	315.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	06/12/2016	CRUST655	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	07/12/2016	CRUST655	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	08/12/2016	CRUST655	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	09/12/2016	CRUST655	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	10/12/2016	CRUST656	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	11/12/2016	CRUST656	0.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	12/12/2016	CRUST656	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	13/12/2016	CRUST656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	03/12/2016	09/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST705	CRUST706	03/12/2016	CRUST705	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	04/12/2016	CRUST705	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	05/12/2016	CRUST705	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	06/12/2016	CRUST705	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	07/12/2016	CRUST705	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	08/12/2016	CRUST706	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	09/12/2016	CRUST706	0.0	0.0	0.0	0.0	350.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	03/12/2016	12/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST803	CRUST804	03/12/2016	CRUST803	0.0	0.0	0.0	0.0	520.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	04/12/2016	CRUST803	0.0	0.0	0.0	0.0	360.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	05/12/2016	CRUST803	0.0	0.0	0.0	0.0	280.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	06/12/2016	CRUST803	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	07/12/2016	CRUST803	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	08/12/2016	CRUST804	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	09/12/2016	CRUST804	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	10/12/2016	CRUST804	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	11/12/2016	CRUST804	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	12/12/2016	CRUST804	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	23/08/2016	06/10/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST401	CRUST409	23/08/2016	CRUST401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	612.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	24/08/2016	CRUST401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	558.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	25/08/2016	CRUST401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	738.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	26/08/2016	CRUST401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	792.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	27/08/2016	CRUST401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	738.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	28/08/2016	CRUST402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	504.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	29/08/2016	CRUST402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	612.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	30/08/2016	CRUST402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	738.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	31/08/2016	CRUST402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	918.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	01/09/2016	CRUST402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	792.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	02/09/2016	CRUST403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	918.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	03/09/2016	CRUST403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	738.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	04/09/2016	CRUST403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	612.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	05/09/2016	CRUST403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	306.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	06/09/2016	CRUST403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	07/09/2016	CRUST404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	612.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	08/09/2016	CRUST404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	504.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	09/09/2016	CRUST404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	612.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	10/09/2016	CRUST404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	918.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	11/09/2016	CRUST404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	792.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	12/09/2016	CRUST405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	918.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	13/09/2016	CRUST405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	918.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	14/09/2016	CRUST405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	738.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	15/09/2016	CRUST405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	558.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	16/09/2016	CRUST405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	792.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	17/09/2016	CRUST406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	792.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	18/09/2016	CRUST406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	612.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	19/09/2016	CRUST406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	738.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	20/09/2016	CRUST406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	612.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	21/09/2016	CRUST406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	558.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	22/09/2016	CRUST407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	558.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	23/09/2016	CRUST407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	792.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	24/09/2016	CRUST407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	918.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	25/09/2016	CRUST407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	558.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	26/09/2016	CRUST407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	612.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	27/09/2016	CRUST408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	504.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	28/09/2016	CRUST408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	612.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	29/09/2016	CRUST408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	612.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	30/09/2016	CRUST408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	558.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	01/10/2016	CRUST408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	972.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	02/10/2016	CRUST409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	738.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	03/10/2016	CRUST409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1008.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	04/10/2016	CRUST409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	792.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	05/10/2016	CRUST409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	792.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	06/10/2016	CRUST409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	558.0	0.0	0.0	0.0	0	0		0	0	CRUST
Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin	Fin
MARREE	HAUTIRIERE	12/12/2016	18/12/2016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CRUST555	CRUST556	12/12/2016	CRUST555	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	13/12/2016	CRUST555	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
V	V	V	V	V	V	V	V	V	V	V	V	14/12/2016	CRUST555	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0		0	0	CRUST
