TypeDoc	TypeJP	Depart	DateRetour	Chalut	Casier	Nasse	Pots	tremail tremail	Turlutte	qseqdebut	qseqfin	Date Jour	NPage	Esp1	Esp2	Esp3	Esp4	Esp5	Esp6	Esp7	Esp8	Esp9	Esp10	Esp11	Esp12	Esp13	Esp14	Esp15	Esp16	PREFIXE
V	V	V	V	V	V	V	V	V	V	V	V	24/08/2016	DEM2601	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	DEM
V	V	V	V	V	V	V	V	V	V	V	V	25/08/2016	DEM2602	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	160.0	DEM
V	V	V	V	V	V	V	V	V	V	V	V	26/08/2016	DEM2602	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	DEM
V	V	V	V	V	V	V	V	V	V	V	V	27/08/2016	DEM2602	260.0	260.0	260.0	260.0	260.0	260.0	260.0	260.0	260.0	260.0	260.0	260.0	260.0	260.0	260.0	260.0	DEM
V	V	V	V	V	V	V	V	V	V	V	V	28/08/2016	DEM2602	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	300.0	DEM
V	V	V	V	V	V	V	V	V	V	V	V	29/08/2016	DEM2602	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	800.0	DEM
V	V	V	V	V	V	V	V	V	V	V	V	30/08/2016	DEM2603	700.0	700.0	700.0	700.0	700.0	700.0	700.0	700.0	700.0	700.0	700.0	700.0	700.0	700.0	700.0	700.0	DEM
V	V	V	V	V	V	V	V	V	V	V	V	31/08/2016	DEM2603	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	200.0	DEM
V	V	V	V	V	V	V	V	V	V	V	V	01/09/2016	DEM2603	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	80.0	DEM
V	V	V	V	V	V	V	V	V	V	V	V	02/09/2016	DEM2603	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	1200.0	DEM
V	V	V	V	V	V	V	V	V	V	V	V	03/09/2016	DEM2603	1000.0	1000.0	1000.0	1000.0	1000.0	1000.0	1000.0	1000.0	1000.0	1000.0	1000.0	1000.0	1000.0	1000.0	1000.0	1000.0	DEM
V	V	V	V	V	V	V	V	V	V	V	V	04/09/2016	DEM2604	120.0	120.0	120.0	120.0	120.0	120.0	120.0	120.0	120.0	120.0	120.0	120.0	120.0	120.0	120.0	120.0	DEM
V	V	V	V	V	V	V	V	V	V	V	V	05/09/2016	DEM2604	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	40.0	DEM
V	V	V	V	V	V	V	V	V	V	V	V	06/09/2016	DEM2604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DEM
V	V	V	V	V	V	V	V	V	V	V	V	07/09/2016	DEM2604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DEM
